date,time,symbol,strike,expiry,open,high,low,close,volume,oi,coi
250701,34320,QQQ250701C00552000,552,250701,44,48,39,46,449,93,-16
250701,34320,QQQ250701C00553000,553,250701,22,25,19,22,647,55,-16
250701,34320,QQQ250701C00554000,554,250701,11,12,10,11,342,49,-17
250701,34320,QQQ250701C00555000,555,250701,6,7,5,6,82,26,0
250701,34320,QQQ250701C00556000,556,250701,3,4,3,3,12,12,-15
250701,34320,QQQ250701C00557000,557,250701,2,4,2,3,267,12,-9
250701,34320,QQQ250701C00558000,558,250701,2,2,2,2,15,5,-17
250701,34320,QQQ250701C00559000,559,250701,2,2,1,2,1101,9,2
250701,34320,QQQ250701C00560000,560,250701,1,1,1,1,210,7,4
250701,34320,QQQ250701C00561000,561,250701,1,1,1,1,28,15,10
250701,34320,QQQ250701C00562000,562,250701,1,1,1,1,2,2,1
250701,34320,QQQ250702C00545000,545,250702,558,558,558,558,1,1,0
250701,34320,QQQ250702C00546000,546,250702,482,482,482,482,10,4,1
250701,34320,QQQ250702C00547000,547,250702,394,394,394,394,2,1,-3
250701,34320,QQQ250702C00548000,548,250702,325,334,325,334,3,2,-4
250701,34320,QQQ250702C00549000,549,250702,260,274,257,272,25,7,-8
250701,34320,QQQ250702C00550000,550,250702,202,218,197,218,168,41,-16
250701,34320,QQQ250702C00551000,551,250702,154,165,150,162,34,11,-3
250701,34320,QQQ250702C00552000,552,250702,120,122,110,122,67,11,2
250701,34320,QQQ250702C00553000,553,250702,84,88,83,88,22,4,1
250701,34320,QQQ250702C00554000,554,250702,56,59,56,59,19,8,6
250701,34320,QQQ250702C00555000,555,250702,38,40,37,40,23,4,-13
250701,34320,QQQ250702C00556000,556,250702,25,26,25,26,4,4,2
250701,34320,QQQ250702C00557000,557,250702,16,17,16,16,8,3,-4
250701,34320,QQQ250702C00558000,558,250702,10,10,10,10,2,1,0
250701,34320,QQQ250702C00563000,563,250702,2,2,2,2,10,2,0
250701,34320,QQQ250702C00564000,564,250702,1,2,1,2,2,2,-4
250701,34320,QQQ250702C00569000,569,250702,1,1,1,1,300,11,0
250701,34320,QQQ250703C00540000,540,250703,1052,1052,1052,1052,1,1,0
250701,34320,QQQ250703C00544000,544,250703,728,728,728,728,10,3,0
250701,34320,QQQ250703C00545000,545,250703,644,655,644,655,16,8,-3
250701,34320,QQQ250703C00546000,546,250703,581,581,581,581,10,1,0
250701,34320,QQQ250703C00547000,547,250703,501,507,495,505,11,8,7
250701,34320,QQQ250703C00547500,547,250703,459,459,459,459,1,1,0
250701,34320,QQQ250703C00548000,548,250703,430,430,430,430,2,1,-4
250701,34320,QQQ250703C00549000,549,250703,377,377,377,377,1,1,-2
250701,34320,QQQ250703C00550000,550,250703,313,317,300,316,114,24,6
250701,34320,QQQ250703C00551000,551,250703,254,267,248,263,119,42,-26
250701,34320,QQQ250703C00552000,552,250703,209,217,204,217,98,17,4
250701,34320,QQQ250703C00552500,552,250703,188,189,186,186,33,7,0
250701,34320,QQQ250703C00553000,553,250703,168,172,166,172,14,7,-10
250701,34320,QQQ250703C00554000,554,250703,134,136,129,136,62,10,2
250701,34320,QQQ250703C00555000,555,250703,102,104,96,104,50,15,9
250701,34320,QQQ250703C00556000,556,250703,76,80,74,80,3,3,1
250701,34320,QQQ250703C00557000,557,250703,56,60,56,60,4,2,1
250701,34320,QQQ250703C00558000,558,250703,41,41,41,41,139,10,8
250701,34320,QQQ250703C00559000,559,250703,30,30,30,30,139,8,6
250701,34320,QQQ250703C00560000,560,250703,21,23,21,23,11,2,-11
250701,34320,QQQ250703C00563000,563,250703,9,9,9,9,1,1,-3
250701,34320,QQQ250703C00565000,565,250703,5,5,5,5,10,1,-1
250701,34320,QQQ250703C00566000,566,250703,5,5,5,5,1,1,0
250701,34320,QQQ250703C00572000,572,250703,2,2,2,2,1,1,0
250701,34320,QQQ250707C00545000,545,250707,730,730,730,730,1,1,0
250701,34320,QQQ250707C00548000,548,250707,537,537,537,537,1,1,0
250701,34320,QQQ250707C00549000,549,250707,470,470,470,470,1,1,0
250701,34320,QQQ250707C00550000,550,250707,407,417,404,417,16,6,2
250701,34320,QQQ250707C00551000,551,250707,358,358,352,352,3,3,0
250701,34320,QQQ250707C00552000,552,250707,303,313,303,313,3,2,1
250701,34320,QQQ250707C00553000,553,250707,262,265,262,265,100,5,3
250701,34320,QQQ250707C00554000,554,250707,218,224,218,220,12,3,0
250701,34320,QQQ250707C00560000,560,250707,66,66,66,66,1,1,-7
250701,34320,QQQ250707C00570000,570,250707,7,7,6,6,2,2,0
250701,34320,QQQ250708C00549000,549,250708,523,523,523,523,1,1,0
250701,34320,QQQ250708C00550000,550,250708,471,471,453,453,10,9,5
250701,34320,QQQ250708C00551000,551,250708,411,411,411,411,3,1,0
250701,34320,QQQ250708C00552000,552,250708,360,360,360,360,1,1,-3
250701,34320,QQQ250708C00555000,555,250708,235,235,235,235,2,2,1
250701,34320,QQQ250708C00560000,560,250708,96,96,96,96,5,1,0
250701,34320,QQQ250708C00575000,575,250708,6,6,6,6,1,1,0
250701,34320,QQQ250709C00545000,545,250709,848,848,848,848,27,5,-3
250701,34320,QQQ250709C00550000,550,250709,519,522,519,521,21,7,3
250701,34320,QQQ250709C00551000,551,250709,470,470,470,470,12,1,-1
250701,34320,QQQ250709C00555000,555,250709,292,292,283,283,51,3,0
250701,34320,QQQ250709C00558000,558,250709,187,187,187,187,1,1,0
250701,34320,QQQ250710C00550000,550,250710,569,576,569,569,46,3,0
250701,34320,QQQ250710C00551000,551,250710,518,518,518,518,8,2,0
250701,34320,QQQ250710C00552000,552,250710,467,467,467,467,3,1,0
250701,34320,QQQ250710C00570000,570,250710,34,34,34,34,15,3,0
250701,34320,QQQ250711C00540000,540,250711,1320,1320,1320,1320,5,1,0
250701,34320,QQQ250711C00549000,549,250711,675,686,675,686,3,2,-1
250701,34320,QQQ250711C00550000,550,250711,627,633,624,633,11,7,5
250701,34320,QQQ250711C00551000,551,250711,570,577,569,577,11,7,4
250701,34320,QQQ250711C00552500,552,250711,492,492,492,492,1,1,-1
250701,34320,QQQ250711C00555000,555,250711,381,388,380,388,39,7,3
250701,34320,QQQ250711C00560000,560,250711,212,212,210,210,9,3,2
250701,34320,QQQ250711C00570000,570,250711,50,50,50,50,1,1,0
250701,34320,QQQ250714C00555000,555,250714,434,434,434,434,2,1,0
250701,34320,QQQ250714C00560000,560,250714,250,250,250,250,1,1,-1
250701,34320,QQQ250718C00541000,541,250718,1462,1462,1462,1462,1,1,0
250701,34320,QQQ250718C00549000,549,250718,933,933,933,933,5,2,1
250701,34320,QQQ250718C00550000,550,250718,865,872,859,859,41,10,6
250701,34320,QQQ250718C00551000,551,250718,810,810,810,810,23,3,2
250701,34320,QQQ250718C00552000,552,250718,751,756,751,756,47,4,3
250701,34320,QQQ250718C00553000,553,250718,704,704,704,704,12,1,-4
250701,34320,QQQ250718C00554000,554,250718,650,655,649,655,54,3,0
250701,34320,QQQ250718C00560000,560,250718,400,400,397,400,7,3,-1
250701,34320,QQQ250718C00565000,565,250718,252,252,252,252,1,1,-5
250701,34320,QQQ250718C00570000,570,250718,151,151,147,150,8,5,4
250701,34320,QQQ250718C00580000,580,250718,47,48,47,48,11,5,0
250701,34320,QQQ250725C00560000,560,250725,560,560,560,560,1,1,0
250701,34320,QQQ250731C00550000,550,250731,1205,1218,1205,1218,4,2,0
250701,34320,QQQ250731C00555000,555,250731,944,944,944,944,1,1,-2
250701,34320,QQQ250731C00565000,565,250731,516,516,516,516,1,1,-2
250701,34320,QQQ250731C00575000,575,250731,250,252,250,252,21,2,0
250701,34320,QQQ250731C00585000,585,250731,112,112,112,112,1,1,0
250701,34320,QQQ250731C00590000,590,250731,75,75,75,75,1,1,0
250701,34320,QQQ250801C00575000,575,250801,278,278,278,278,80,1,-1
250701,34320,QQQ250801C00580000,580,250801,192,192,192,192,6,2,0
250701,34320,QQQ250808C00560000,560,250808,889,889,889,889,2,1,0
250701,34320,QQQ250808C00600000,600,250808,67,67,67,67,1,1,0
250701,34320,QQQ250815C00535000,535,250815,2577,2577,2577,2577,3,1,-4
250701,34320,QQQ250815C00545000,545,250815,1876,1876,1876,1876,4,1,-1
250701,34320,QQQ250815C00550000,550,250815,1567,1569,1550,1564,26,6,0
250701,34320,QQQ250815C00555000,555,250815,1269,1269,1269,1269,3,1,-4
250701,34320,QQQ250815C00560000,560,250815,1018,1019,1018,1019,5,2,0
250701,34320,QQQ250815C00565000,565,250815,803,803,803,803,15,1,0
250701,34320,QQQ250815C00570000,570,250815,615,618,614,618,111,3,-3
250701,34320,QQQ250815C00575000,575,250815,466,470,466,469,38,4,0
250701,34320,QQQ250815C00580000,580,250815,346,350,346,350,75,5,4
250701,34320,QQQ250815C00585000,585,250815,257,257,257,257,34,1,-3
250701,34320,QQQ250815C00590000,590,250815,188,188,188,188,1,1,-1
250701,34320,QQQ250815C00600000,600,250815,96,96,96,96,4,1,0
250701,34320,QQQ250815C00615000,615,250815,38,38,38,38,1,1,0
250701,34320,QQQ250829C00544000,544,250829,2251,2251,2251,2251,1,1,0
250701,34320,QQQ250829C00548000,548,250829,1993,1993,1993,1993,1,1,0
250701,34320,QQQ250829C00555000,555,250829,1574,1574,1574,1574,1,1,0
250701,34320,QQQ250829C00560000,560,250829,1308,1308,1308,1308,1,1,0
250701,34320,QQQ250829C00566000,566,250829,1023,1023,1023,1023,1,1,0
250701,34320,QQQ250829C00650000,650,250829,17,17,17,17,37,1,0
250701,34320,QQQ250919C00550000,550,250919,2249,2249,2249,2249,1,1,0
250701,34320,QQQ250919C00555000,555,250919,1945,1945,1945,1945,1,1,-1
250701,34320,QQQ250919C00570000,570,250919,1199,1199,1198,1198,49,3,2
250701,34320,QQQ250919C00575000,575,250919,994,994,994,994,9,1,0
250701,34320,QQQ250919C00580000,580,250919,821,821,818,818,31,3,0
250701,34320,QQQ250919C00600000,600,250919,342,342,342,342,1,1,0
250701,34320,QQQ251121C00540000,540,251121,3897,3897,3897,3897,3,1,0
250701,34320,QQQ251121C00590000,590,251121,1251,1251,1251,1251,15,1,0
250701,34320,QQQ251121C00600000,600,251121,931,931,931,931,5,1,0
250701,34320,QQQ251219C00630000,630,251219,523,523,523,523,22,2,0
250701,34320,QQQ260116C00550000,550,260116,3920,3920,3920,3920,4,1,-1
250701,34320,QQQ260331C00525000,525,260331,6400,6400,6400,6400,1,1,0
250701,34320,QQQ260918C00600000,600,260918,3790,3790,3790,3790,10,1,0
250701,34320,QQQ261218C00680000,680,261218,1760,1760,1760,1760,5,1,0
250701,34320,QQQ271217C00520000,520,271217,11716,11716,11716,11716,8,1,0
250701,34380,QQQ250701C00531000,531,250701,1896,1943,1896,1897,10,7,6
250701,34380,QQQ250701C00536000,536,250701,1401,1401,1401,1401,2,2,0
250701,34380,QQQ250701C00539000,539,250701,1110,1110,1110,1110,1,1,0
250701,34380,QQQ250701C00541000,541,250701,905,905,905,905,3,2,1
250701,34380,QQQ250701C00542000,542,250701,807,807,807,807,8,2,0
250701,34380,QQQ250701C00545000,545,250701,523,523,505,523,18,4,3
250701,34380,QQQ250701C00546000,546,250701,440,440,440,440,20,1,-5
250701,34380,QQQ250701C00547000,547,250701,329,351,329,351,12,3,-2
250701,34380,QQQ250701C00548000,548,250701,266,271,250,269,29,12,1
250701,34380,QQQ250701C00549000,549,250701,195,200,181,194,386,67,26
250701,34380,QQQ250701C00550000,550,250701,136,140,122,134,864,190,-47
250701,34380,QQQ250701C00551000,551,250701,88,88,77,85,641,97,-17
250701,34380,QQQ250701C00552000,552,250701,49,50,42,48,299,81,-12
250701,34380,QQQ250701C00553000,553,250701,25,25,21,23,188,48,-7
250701,34380,QQQ250701C00554000,554,250701,12,13,10,11,197,38,-11
250701,34380,QQQ250701C00555000,555,250701,6,7,5,6,105,26,0
250701,34380,QQQ250701C00556000,556,250701,4,4,3,4,50,17,5
250701,34380,QQQ250701C00557000,557,250701,2,3,2,3,58,8,-4
250701,34380,QQQ250701C00558000,558,250701,1,2,1,2,101,2,-3
250701,34380,QQQ250701C00559000,559,250701,2,2,1,2,1149,7,-2
250701,34380,QQQ250701C00560000,560,250701,2,2,1,1,14,8,1
250701,34380,QQQ250701C00561000,561,250701,1,1,1,1,1019,15,0
250701,34380,QQQ250701C00562000,562,250701,1,1,1,1,5,1,-1
250701,34380,QQQ250702C00548000,548,250702,342,342,340,342,25,5,3
250701,34380,QQQ250702C00549000,549,250702,267,278,264,274,13,7,0
250701,34380,QQQ250702C00550000,550,250702,215,222,204,218,166,22,-19
250701,34380,QQQ250702C00551000,551,250702,156,165,156,165,127,6,-5
250701,34380,QQQ250702C00552000,552,250702,125,125,115,124,35,11,0
250701,34380,QQQ250702C00553000,553,250702,82,87,81,87,22,3,-1
250701,34380,QQQ250702C00554000,554,250702,56,61,56,60,15,3,-5
250701,34380,QQQ250702C00555000,555,250702,40,41,36,41,93,15,11
250701,34380,QQQ250702C00556000,556,250702,26,27,25,25,22,3,-1
250701,34380,QQQ250702C00557000,557,250702,17,17,16,17,4,4,1
250701,34380,QQQ250702C00560000,560,250702,5,6,5,6,2,2,1
250701,34380,QQQ250702C00561000,561,250702,3,3,3,3,20,1,0
250701,34380,QQQ250702C00563000,563,250702,2,2,2,2,2,2,0
250701,34380,QQQ250702C00568000,568,250702,2,2,1,1,21,5,0
250701,34380,QQQ250703C00531000,531,250703,1936,1982,1936,1938,10,7,0
250701,34380,QQQ250703C00535000,535,250703,1549,1549,1549,1549,39,2,1
250701,34380,QQQ250703C00536000,536,250703,1455,1455,1455,1455,2,2,0
250701,34380,QQQ250703C00546000,546,250703,584,584,584,584,1,1,0
250701,34380,QQQ250703C00547000,547,250703,507,512,507,512,8,5,-3
250701,34380,QQQ250703C00547500,547,250703,470,470,470,470,3,1,0
250701,34380,QQQ250703C00548000,548,250703,434,449,434,449,22,4,3
250701,34380,QQQ250703C00549000,549,250703,373,381,373,376,26,6,5
250701,34380,QQQ250703C00550000,550,250703,326,327,311,322,114,32,8
250701,34380,QQQ250703C00551000,551,250703,270,273,258,264,78,20,-22
250701,34380,QQQ250703C00552000,552,250703,217,220,211,217,31,8,-9
250701,34380,QQQ250703C00552500,552,250703,198,200,196,196,4,3,-4
250701,34380,QQQ250703C00553000,553,250703,177,178,168,175,61,20,13
250701,34380,QQQ250703C00554000,554,250703,138,138,133,133,16,3,-7
250701,34380,QQQ250703C00555000,555,250703,107,110,102,110,66,11,-4
250701,34380,QQQ250703C00556000,556,250703,81,81,80,80,13,2,-1
250701,34380,QQQ250703C00557000,557,250703,63,63,63,63,10,1,-1
250701,34380,QQQ250703C00560000,560,250703,23,23,23,23,3,3,1
250701,34380,QQQ250703C00570000,570,250703,2,2,2,2,20,3,1
250701,34380,QQQ250707C00550000,550,250707,412,412,412,412,2,2,-4
250701,34380,QQQ250707C00551000,551,250707,360,372,360,372,15,2,-1
250701,34380,QQQ250707C00553000,553,250707,264,274,264,274,306,7,2
250701,34380,QQQ250707C00554000,554,250707,227,227,227,227,17,2,-1
250701,34380,QQQ250707C00555000,555,250707,190,195,190,195,8,3,2
250701,34380,QQQ250707C00557000,557,250707,130,130,130,130,1,1,0
250701,34380,QQQ250707C00560000,560,250707,68,68,68,68,2,2,1
250701,34380,QQQ250707C00565000,565,250707,20,20,20,20,4,3,-1
250701,34380,QQQ250708C00549000,549,250708,533,533,533,533,2,1,0
250701,34380,QQQ250708C00550000,550,250708,474,478,473,478,21,6,-3
250701,34380,QQQ250708C00551000,551,250708,424,424,422,422,8,5,4
250701,34380,QQQ250708C00552000,552,250708,373,373,366,366,17,2,1
250701,34380,QQQ250708C00553000,553,250708,327,327,320,320,57,9,0
250701,34380,QQQ250708C00555000,555,250708,244,244,240,240,31,3,1
250701,34380,QQQ250708C00556000,556,250708,204,204,204,204,5,1,-2
250701,34380,QQQ250708C00560000,560,250708,97,97,97,97,1,1,0
250701,34380,QQQ250708C00575000,575,250708,6,6,6,6,1,1,0
250701,34380,QQQ250709C00551000,551,250709,478,478,478,478,1,1,0
250701,34380,QQQ250709C00555000,555,250709,294,298,294,298,450,16,13
250701,34380,QQQ250709C00557000,557,250709,222,222,222,222,1,1,0
250701,34380,QQQ250709C00559000,559,250709,165,165,165,165,1,1,0
250701,34380,QQQ250710C00553000,553,250710,436,436,436,436,2,1,0
250701,34380,QQQ250710C00557000,557,250710,268,268,268,268,4,1,0
250701,34380,QQQ250710C00560000,560,250710,181,181,180,180,2,2,0
250701,34380,QQQ250710C00565000,565,250710,82,82,82,82,1,1,0
250701,34380,QQQ250711C00548000,548,250711,758,758,758,758,2,1,0
250701,34380,QQQ250711C00549000,549,250711,705,705,697,697,2,2,0
250701,34380,QQQ250711C00550000,550,250711,643,643,641,643,4,3,-4
250701,34380,QQQ250711C00552500,552,250711,505,505,505,505,10,1,0
250701,34380,QQQ250711C00553000,553,250711,484,484,484,484,6,1,0
250701,34380,QQQ250711C00554000,554,250711,438,442,433,442,8,3,1
250701,34380,QQQ250711C00555000,555,250711,393,393,393,393,75,1,-6
250701,34380,QQQ250711C00560000,560,250711,212,219,212,219,4,2,-1
250701,34380,QQQ250714C00555000,555,250714,438,438,438,438,3,1,0
250701,34380,QQQ250714C00585000,585,250714,10,10,10,10,1,1,0
250701,34380,QQQ250718C00535000,535,250718,1948,1948,1948,1948,8,1,0
250701,34380,QQQ250718C00549000,549,250718,925,925,925,925,12,1,-1
250701,34380,QQQ250718C00550000,550,250718,868,883,868,880,63,5,-5
250701,34380,QQQ250718C00553000,553,250718,703,713,703,713,31,4,3
250701,34380,QQQ250718C00555000,555,250718,611,614,606,614,34,5,4
250701,34380,QQQ250718C00560000,560,250718,405,405,405,405,1,1,-2
250701,34380,QQQ250718C00580000,580,250718,49,49,49,49,1,1,-4
250701,34380,QQQ250718C00590000,590,250718,18,18,18,18,10,1,0
250701,34380,QQQ250725C00540000,540,250725,1736,1736,1736,1736,5,1,0
250701,34380,QQQ250725C00550000,550,250725,1063,1065,1063,1065,2,2,0
250701,34380,QQQ250725C00575000,575,250725,165,165,165,165,5,1,0
250701,34380,QQQ250731C00545000,545,250731,1530,1530,1530,1530,10,1,-3
250701,34380,QQQ250731C00550000,550,250731,1221,1221,1221,1221,1,1,-1
250701,34380,QQQ250731C00580000,580,250731,173,173,173,173,1,1,0
250701,34380,QQQ250731C00585000,585,250731,113,113,113,113,3,1,0
250701,34380,QQQ250801C00565000,565,250801,554,554,554,554,1,1,0
250701,34380,QQQ250801C00575000,575,250801,283,283,283,283,3,2,1
250701,34380,QQQ250808C00550000,550,250808,1418,1418,1418,1418,2,1,0
250701,34380,QQQ250808C00585000,585,250808,190,190,190,190,1,1,0
250701,34380,QQQ250808C00595000,595,250808,93,93,93,93,1,1,0
250701,34380,QQQ250815C00530000,530,250815,2981,2981,2981,2981,15,1,0
250701,34380,QQQ250815C00540000,540,250815,2227,2232,2227,2232,52,3,0
250701,34380,QQQ250815C00545000,545,250815,1877,1877,1877,1877,1,1,0
250701,34380,QQQ250815C00550000,550,250815,1570,1570,1570,1570,1,1,-5
250701,34380,QQQ250815C00565000,565,250815,808,808,808,808,1,1,0
250701,34380,QQQ250815C00585000,585,250815,260,260,260,260,1,1,0
250701,34380,QQQ250829C00525000,525,250829,3669,3669,3669,3669,1,1,0
250701,34380,QQQ250829C00560000,560,250829,1304,1304,1304,1304,1,1,0
250701,34380,QQQ250919C00590000,590,250919,539,539,539,539,1,1,0
250701,34380,QQQ250919C00605000,605,250919,271,271,271,271,1,1,0
250701,34380,QQQ251121C00600000,600,251121,936,936,936,936,10,1,0
250701,34380,QQQ260618C00650000,650,260618,1335,1335,1335,1335,25,1,0
250701,34380,QQQ260918C00465000,465,260918,12295,12295,12295,12295,1,1,0
250701,34380,QQQ270617C00510000,510,270617,11111,11111,11111,11111,1,1,0
250701,34440,QQQ250701C00530000,530,250701,1989,1989,1966,1966,4,2,0
250701,34440,QQQ250701C00532000,532,250701,1782,1782,1782,1782,1,1,0
250701,34440,QQQ250701C00534000,534,250701,1568,1568,1568,1568,1,1,0
250701,34440,QQQ250701C00535000,535,250701,1491,1491,1491,1491,3,1,0
250701,34440,QQQ250701C00538000,538,250701,1192,1192,1192,1192,1,1,0
250701,34440,QQQ250701C00540000,540,250701,990,990,990,990,25,1,0
250701,34440,QQQ250701C00541000,541,250701,891,891,891,891,1,1,-1
250701,34440,QQQ250701C00542000,542,250701,809,809,795,795,11,2,0
250701,34440,QQQ250701C00544000,544,250701,590,590,590,590,35,4,3
250701,34440,QQQ250701C00545000,545,250701,511,511,500,500,15,3,-1
250701,34440,QQQ250701C00547000,547,250701,340,340,340,340,1,1,-2
250701,34440,QQQ250701C00548000,548,250701,266,266,245,245,15,4,-8
250701,34440,QQQ250701C00549000,549,250701,193,195,172,178,166,46,-21
250701,34440,QQQ250701C00550000,550,250701,134,134,115,121,1247,312,122
250701,34440,QQQ250701C00551000,551,250701,84,85,71,74,436,113,16
250701,34440,QQQ250701C00552000,552,250701,47,48,39,41,459,76,-5
250701,34440,QQQ250701C00553000,553,250701,24,24,19,20,455,61,13
250701,34440,QQQ250701C00554000,554,250701,12,12,10,11,241,15,-23
250701,34440,QQQ250701C00555000,555,250701,6,7,5,6,91,22,-4
250701,34440,QQQ250701C00556000,556,250701,5,5,3,4,76,12,-5
250701,34440,QQQ250701C00557000,557,250701,2,3,2,3,16,6,-2
250701,34440,QQQ250701C00558000,558,250701,2,2,1,2,138,9,7
250701,34440,QQQ250701C00559000,559,250701,1,2,1,2,975,7,0
250701,34440,QQQ250701C00560000,560,250701,2,2,2,2,5,1,-7
250701,34440,QQQ250701C00561000,561,250701,1,1,1,1,1,1,-14
250701,34440,QQQ250702C00545000,545,250702,560,560,560,560,13,1,0
250701,34440,QQQ250702C00546000,546,250702,487,487,487,487,1,1,-3
250701,34440,QQQ250702C00547000,547,250702,405,405,405,405,4,1,0
250701,34440,QQQ250702C00549000,549,250702,262,264,258,261,44,7,0
250701,34440,QQQ250702C00550000,550,250702,217,218,200,204,136,32,10
250701,34440,QQQ250702C00551000,551,250702,166,166,151,151,44,11,5
250701,34440,QQQ250702C00552000,552,250702,121,123,111,112,39,7,-4
250701,34440,QQQ250702C00553000,553,250702,85,87,80,80,86,7,4
250701,34440,QQQ250702C00554000,554,250702,59,59,59,59,6,2,-1
250701,34440,QQQ250702C00555000,555,250702,38,39,36,36,40,7,-8
250701,34440,QQQ250702C00556000,556,250702,26,26,24,24,7,4,1
